filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
anton-piezo-separate-graphs-5A/unlabeled/box7_mode6-filtered_graphs.npy,0.2379367180168628,0.0814240082318406,93,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box7_mode7-filtered_graphs.npy,0.6175187301635742,0.1258236149490417,84,PseudoNegative,StrongNegative,Positive
anton-piezo-separate-graphs-5A/unlabeled/box7_mode8-filtered_graphs.npy,0.2256179749965667,0.0759081847897893,61,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box7_mode9-filtered_graphs.npy,0.2584949100017548,0.1065594335681132,76,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box8_mode1-filtered_graphs.npy,0.0102162304800003,0.0063272540135585,90,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box8_mode2-filtered_graphs.npy,0.567683020234108,0.1259430703580421,85,PseudoNegative,StrongNegative,Positive
anton-piezo-separate-graphs-5A/unlabeled/box8_mode3-filtered_graphs.npy,0.2997307837009429,0.0860235603278821,76,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box8_mode4-filtered_graphs.npy,0.1680516957491636,0.0665588097268699,74,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box8_mode5-filtered_graphs.npy,0.6656804293394089,0.0911405376959537,72,PseudoNegative,PseudoNegative,Positive
anton-piezo-separate-graphs-5A/unlabeled/box8_mode6-filtered_graphs.npy,0.2374235773086548,0.0888704871544913,64,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box8_mode7-filtered_graphs.npy,0.1440218376740813,0.0563351775059431,75,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box8_mode8-filtered_graphs.npy,0.5683783465623855,0.1256931558810251,61,PseudoNegative,StrongNegative,Positive
anton-piezo-separate-graphs-5A/unlabeled/box8_mode9-filtered_graphs.npy,0.0302422239631414,0.0160341058244324,85,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box9_mode1-filtered_graphs.npy,0.1668002945184707,0.0595689196785519,80,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box9_mode2-filtered_graphs.npy,0.0871497239544987,0.0375032411629148,80,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box9_mode3-filtered_graphs.npy,0.0941728254407644,0.0461749012700186,80,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box9_mode4-filtered_graphs.npy,0.169236681908369,0.0687344114127967,90,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box9_mode5-filtered_graphs.npy,0.0401716082543134,0.0222646372573121,57,StrongNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box9_mode6-filtered_graphs.npy,0.1080467213690281,0.0380622995150365,93,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box9_mode7-filtered_graphs.npy,0.1055287437140941,0.0523519861442494,85,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box9_mode8-filtered_graphs.npy,0.2665262569487094,0.0930219621289728,78,PseudoNegative,StrongNegative,Negative
anton-piezo-separate-graphs-5A/unlabeled/box9_mode9-filtered_graphs.npy,0.2410116195678711,0.0874755138770924,82,PseudoNegative,StrongNegative,Negative
