source,canonical_id,original_id,min_max_label,percentile_label,threshold_label,average_score,number_atoms,score_std
gat_exp3,box6619,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6619-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9270961558818818,25,0.1000869723628978
gnn_exp2,box6619,sdf_2-piezo-graph-5A/unlabeled/box6619-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.820263289809227,25,0.1171344417289621
gat_exp1,box6620,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6620-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9562371969223022,32,0.0449853655570744
gat_exp2,box6620,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6620-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9517067420482636,32,0.0411804301099503
gat_exp3,box6620,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6620-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.968622144460678,32,0.0260503932613161
gat_exp4,box6620,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6620-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9077557182312012,32,0.0784377869820575
gat_exp5,box6620,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6620-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8955115556716919,32,0.083667622384606
gcn_exp1,box6620,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6620-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8271194994449615,32,0.217216564777715
gnn_exp1,box6620,sdf_2-piezo-graph-5A/unlabeled/box6620-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8390972912311554,32,0.1012077453830387
gnn_exp2,box6620,sdf_2-piezo-graph-5A/unlabeled/box6620-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8155697453022003,32,0.1290639022108626
gnn_exp3,box6620,sdf_2-piezo-graph-5A/unlabeled/box6620-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9121843600273132,32,0.0617210987983555
gnn_exp4,box6620,sdf_2-piezo-graph-5A/unlabeled/box6620-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8418446004390716,32,0.1085510301728899
gnn_exp1,box663,sdf_2-piezo-graph-5A/unlabeled/box663.-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8244495314359664,37,0.1611304458255459
gnn_exp1,box6677,sdf_2-piezo-graph-5A/unlabeled/box6677-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.921013320684433,37,0.0706165068167136
gnn_exp2,box6677,sdf_2-piezo-graph-5A/unlabeled/box6677-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8665453815460205,37,0.1180622827082616
gnn_exp3,box6677,sdf_2-piezo-graph-5A/unlabeled/box6677-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8729045748710632,37,0.115682759697014
gnn_exp4,box6677,sdf_2-piezo-graph-5A/unlabeled/box6677-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9014042091369628,37,0.1004542734544158
gnn_exp5,box6677,sdf_2-piezo-graph-5A/unlabeled/box6677-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7948839282989502,37,0.1413592555740024
gnn_exp1,box6692,sdf_2-piezo-graph-5A/unlabeled/box6692-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9005093884468078,38,0.0844294085180355
gnn_exp2,box6692,sdf_2-piezo-graph-5A/unlabeled/box6692-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8194003337621689,38,0.1272301286660324
gnn_exp3,box6692,sdf_2-piezo-graph-5A/unlabeled/box6692-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9388076770305632,38,0.0628518489232796
gnn_exp4,box6692,sdf_2-piezo-graph-5A/unlabeled/box6692-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9358118963241576,38,0.0666568438955321
gnn_exp1,box6693,sdf_2-piezo-graph-5A/unlabeled/box6693-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8230720335245132,47,0.1361792246427149
gnn_exp3,box6693,sdf_2-piezo-graph-5A/unlabeled/box6693-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.817106574177742,47,0.1299090600628751
gnn_exp4,box6693,sdf_2-piezo-graph-5A/unlabeled/box6693-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8965386790037155,47,0.0935860024077138
gat_exp3,box6707,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6707-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9101166778802872,38,0.1143301403088641
gat_exp4,box6707,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6707-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8876873210072518,38,0.1541813732436045
gnn_exp1,box6707,sdf_2-piezo-graph-5A/unlabeled/box6707-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7722508719563485,38,0.1806809458788993
gnn_exp3,box6707,sdf_2-piezo-graph-5A/unlabeled/box6707-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9357945275306702,38,0.0596279974124407
gnn_exp4,box6707,sdf_2-piezo-graph-5A/unlabeled/box6707-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.812854111790657,38,0.144496461000948
gnn_exp1,box6722,sdf_2-piezo-graph-5A/unlabeled/box6722-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8161037272214889,49,0.1517140882176048
gnn_exp3,box6722,sdf_2-piezo-graph-5A/unlabeled/box6722-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.825988963842392,49,0.1409860904727636
gnn_exp4,box6722,sdf_2-piezo-graph-5A/unlabeled/box6722-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9372899615764618,49,0.0571077637153889
gnn_exp5,box6722,sdf_2-piezo-graph-5A/unlabeled/box6722-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8615597051382065,49,0.1236006766696373
gnn_exp1,box6724,sdf_2-piezo-graph-5A/unlabeled/box6724-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8246531039476395,51,0.124995790058952
gnn_exp3,box6724,sdf_2-piezo-graph-5A/unlabeled/box6724-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8703370857238769,51,0.1072326608102014
gnn_exp4,box6724,sdf_2-piezo-graph-5A/unlabeled/box6724-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9351867425441742,51,0.0630494121175903
gnn_exp5,box6724,sdf_2-piezo-graph-5A/unlabeled/box6724-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9055245411396028,51,0.0765405344975035
gnn_exp4,box6725,sdf_2-piezo-graph-5A/unlabeled/box6725-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7991642665863037,47,0.1298344508453311
gnn_exp5,box6725,sdf_2-piezo-graph-5A/unlabeled/box6725-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8254424279928207,47,0.109461390387948
gat_exp1,box6739,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6739-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9027145051956176,69,0.0823751690335888
gat_exp2,box6739,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6739-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.912558785676956,69,0.0649507447920934
gat_exp3,box6739,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6739-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9158155047893524,69,0.0585443009560573
gat_exp4,box6739,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6739-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8279431134462356,69,0.0998293436898181
gat_exp5,box6739,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6739-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8572062981128693,69,0.0995324389221738
gcn_exp1,box6739,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6739-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8726085538417101,69,0.194355058065271
gcn_exp2,box6739,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6739-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9613749253749848,69,0.0442670142475398
gcn_exp5,box6739,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6739-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8595400733500719,69,0.2077721156993791
gnn_exp1,box6752,sdf_2-piezo-graph-5A/unlabeled/box6752-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7889413154125213,47,0.1191980854307663
gcn_exp5,box6753,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6753-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.821643385887146,85,0.1922811858750425
gat_exp3,box6767,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6767-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8888207876682281,41,0.084549661281805
gnn_exp1,box6767,sdf_2-piezo-graph-5A/unlabeled/box6767-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8089289474487305,41,0.1212564345316163
gnn_exp3,box6767,sdf_2-piezo-graph-5A/unlabeled/box6767-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8780074763298035,41,0.1058954240916236
gnn_exp1,box6782,sdf_2-piezo-graph-5A/unlabeled/box6782-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7695131611824035,30,0.1440328264619586
gnn_exp2,box6782,sdf_2-piezo-graph-5A/unlabeled/box6782-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8062743526697159,30,0.1132079482449697
gnn_exp3,box6782,sdf_2-piezo-graph-5A/unlabeled/box6782-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9004926586151123,30,0.0757184882305528
gnn_exp4,box6782,sdf_2-piezo-graph-5A/unlabeled/box6782-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8616561257839203,30,0.098211343855572
gnn_exp4,box6784,sdf_2-piezo-graph-5A/unlabeled/box6784-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7910938334465026,41,0.1549750043085237
gat_exp4,box6787,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6787-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8363602960109711,48,0.0831792125879559
gcn_exp4,box6787,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6787-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8487046794593334,48,0.1856193754405636
gnn_exp1,box6787,sdf_2-piezo-graph-5A/unlabeled/box6787-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.884199652671814,48,0.0957183837045265
gnn_exp2,box6787,sdf_2-piezo-graph-5A/unlabeled/box6787-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.867187996506691,48,0.1247683023769874
gnn_exp4,box6787,sdf_2-piezo-graph-5A/unlabeled/box6787-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8921971178054809,48,0.0983634962423306
gnn_exp5,box6787,sdf_2-piezo-graph-5A/unlabeled/box6787-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8494911974668503,48,0.1518076428208068
gnn_exp4,box6799,sdf_2-piezo-graph-5A/unlabeled/box6799-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8028836011886596,62,0.1455670913746256
gcn_exp2,box6802,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6802-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8288867424428463,58,0.1785108242369521
gnn_exp1,box6802,sdf_2-piezo-graph-5A/unlabeled/box6802-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9164073848724366,58,0.0744767526641364
gnn_exp2,box6802,sdf_2-piezo-graph-5A/unlabeled/box6802-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9053298103809356,58,0.0759800796076306
gnn_exp3,box6802,sdf_2-piezo-graph-5A/unlabeled/box6802-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9314557123184204,58,0.0604172411492858
gnn_exp4,box6802,sdf_2-piezo-graph-5A/unlabeled/box6802-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9083857345581056,58,0.0654477286316711
gnn_exp5,box6802,sdf_2-piezo-graph-5A/unlabeled/box6802-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9313081562519072,58,0.0571979431602979
gat_exp1,box681,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box681.-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9320724475383758,42,0.0375352384593297
gat_exp2,box681,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box681.-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9269288718700408,42,0.047482339202497
gat_exp3,box681,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box681.-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.94139528632164,42,0.0385156221897191
gat_exp4,box681,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box681.-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.95274463057518,42,0.0268525285322692
gat_exp5,box681,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box681.-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9332584631443024,42,0.0612464897170586
gnn_exp1,box681,sdf_2-piezo-graph-5A/unlabeled/box681.-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.977128323316574,42,0.0221665894767917
gnn_exp2,box681,sdf_2-piezo-graph-5A/unlabeled/box681.-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9752984929084778,42,0.0142331904106219
gnn_exp3,box681,sdf_2-piezo-graph-5A/unlabeled/box681.-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.975573970079422,42,0.0210653231057366
gnn_exp4,box681,sdf_2-piezo-graph-5A/unlabeled/box681.-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9906288993358612,42,0.0055661371794967
gnn_exp5,box681,sdf_2-piezo-graph-5A/unlabeled/box681.-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9737381410598754,42,0.0218547679808075
gnn_exp1,box682,sdf_2-piezo-graph-5A/unlabeled/box682.-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9030223882198334,56,0.0651463062441539
gnn_exp2,box682,sdf_2-piezo-graph-5A/unlabeled/box682.-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8461330795288086,56,0.0869291012387012
gnn_exp3,box682,sdf_2-piezo-graph-5A/unlabeled/box682.-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8387169075012207,56,0.0999403381537148
gnn_exp4,box682,sdf_2-piezo-graph-5A/unlabeled/box682.-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.862188047170639,56,0.0920447097935086
gnn_exp3,box684,sdf_2-piezo-graph-5A/unlabeled/box684.-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8028538262844086,29,0.1200169943579878
gnn_exp1,box6939,sdf_2-piezo-graph-5A/unlabeled/box6939-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7882430756092071,35,0.1112112754225813
gnn_exp4,box6939,sdf_2-piezo-graph-5A/unlabeled/box6939-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.811832315325737,35,0.1333704072867113
gnn_exp3,box6940,sdf_2-piezo-graph-5A/unlabeled/box6940-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8134805345535279,28,0.1071677019297396
gnn_exp4,box6954,sdf_2-piezo-graph-5A/unlabeled/box6954-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.883352165222168,44,0.0853873751645262
gat_exp1,box6955,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6955-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8399459269642829,28,0.156622269257619
gat_exp2,box6955,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6955-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8840725934505462,28,0.1324661212097549
gat_exp3,box6955,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6955-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9464205169677734,28,0.060703470987144
gat_exp4,box6955,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box6955-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9412471795082092,28,0.1096588422243316
gnn_exp2,box6955,sdf_2-piezo-graph-5A/unlabeled/box6955-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8162623906135559,28,0.1043440761781048
gnn_exp3,box6955,sdf_2-piezo-graph-5A/unlabeled/box6955-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8877787363529205,28,0.0562693598191118
gnn_exp4,box6955,sdf_2-piezo-graph-5A/unlabeled/box6955-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8742733681201935,28,0.0621475756665316
gnn_exp1,box697,sdf_2-piezo-graph-5A/unlabeled/box697.-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7992513996362686,34,0.1145487149424244
cnn_exp1,box7055,sdf_2-piezo-grids/unlabeled/box7055-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9990401434898376,19,
cnn_exp2,box7055,sdf_2-piezo-grids/unlabeled/box7055-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9990749037265778,19,
cnn_exp3,box7055,sdf_2-piezo-grids/unlabeled/box7055-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9991429996490478,19,
cnn_exp4,box7055,sdf_2-piezo-grids/unlabeled/box7055-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9991370344161988,19,
cnn_exp5,box7055,sdf_2-piezo-grids/unlabeled/box7055-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9987192797660828,19,
gnn_exp3,box7084,sdf_2-piezo-graph-5A/unlabeled/box7084-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8606070810556412,56,0.1185236357567765
gnn_exp4,box7084,sdf_2-piezo-graph-5A/unlabeled/box7084-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8745548164844513,56,0.0980256563156879
gat_exp1,box7117,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7117-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8133657068014145,33,0.1312250839708911
gat_exp2,box7117,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7117-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8578871113061904,33,0.1129024499490974
gat_exp3,box7117,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7117-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9095409548282624,33,0.0637710081377449
gat_exp4,box7117,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7117-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9087966328859328,33,0.0922602496765081
gat_exp3,box7127,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7127-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9163657569885254,42,0.1044708953992558
gnn_exp1,box7127,sdf_2-piezo-graph-5A/unlabeled/box7127-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8022364354133606,42,0.1124735808390762
gnn_exp3,box7127,sdf_2-piezo-graph-5A/unlabeled/box7127-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8205798012018204,42,0.1285260831523707
gat_exp2,box7142,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7142-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8666846203804016,38,0.1304662095868316
gat_exp3,box7142,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7142-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9563367438316344,38,0.0566736455598004
gat_exp4,box7142,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7142-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9521424436569214,38,0.0613035522694955
gat_exp5,box7142,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7142-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.883991664648056,38,0.1144215231720281
gnn_exp3,box7142,sdf_2-piezo-graph-5A/unlabeled/box7142-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.885323041677475,38,0.087108867821774
gat_exp2,box7148,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7148-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.941413767337799,27,0.0741234536870864
gat_exp3,box7148,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7148-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.9037232261896132,27,0.1061352283895615
gat_exp4,box7148,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7148-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9017272194474936,27,0.1631647047808555
gat_exp5,box7148,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7148-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8759280934929847,27,0.1667153424063113
gat_exp1,box7159,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7159-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8390503680706024,51,0.0983324183289358
gnn_exp1,box7159,sdf_2-piezo-graph-5A/unlabeled/box7159-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.951281636953354,51,0.0554526905293115
gnn_exp2,box7159,sdf_2-piezo-graph-5A/unlabeled/box7159-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.929004212617874,51,0.050300601944667
gnn_exp3,box7159,sdf_2-piezo-graph-5A/unlabeled/box7159-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9515112209320068,51,0.0506091350614213
gnn_exp4,box7159,sdf_2-piezo-graph-5A/unlabeled/box7159-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.961923645734787,51,0.0509731511445509
gnn_exp5,box7159,sdf_2-piezo-graph-5A/unlabeled/box7159-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8763649117946625,51,0.12020415013118
gat_exp1,box7162,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7162-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9343599832057952,53,0.0365611227240771
gat_exp2,box7162,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7162-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8421346533298493,53,0.095971499414336
gat_exp3,box7162,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7162-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.9015250182151796,53,0.071251287867723
gat_exp4,box7162,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7162-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9275497233867646,53,0.0485401553984972
gat_exp5,box7162,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7162-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9440059304237366,53,0.0470912171637093
gcn_exp3,box7162,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7162-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8365031450986862,53,0.1789893007463166
gnn_exp1,box7162,sdf_2-piezo-graph-5A/unlabeled/box7162-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9568027973175048,53,0.0416759873761297
gnn_exp2,box7162,sdf_2-piezo-graph-5A/unlabeled/box7162-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.912975344657898,53,0.0547074692431241
gnn_exp3,box7162,sdf_2-piezo-graph-5A/unlabeled/box7162-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.939995173215866,53,0.0336219379841912
gnn_exp4,box7162,sdf_2-piezo-graph-5A/unlabeled/box7162-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9535152590274812,53,0.0342583024592772
gnn_exp5,box7162,sdf_2-piezo-graph-5A/unlabeled/box7162-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9227718460559844,53,0.0598529400917584
cnn_exp1,box7414,sdf_2-piezo-grids/unlabeled/box7414-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9984466922283172,19,
cnn_exp2,box7414,sdf_2-piezo-grids/unlabeled/box7414-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9975080811977386,19,
cnn_exp4,box7414,sdf_2-piezo-grids/unlabeled/box7414-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9979003310203552,19,
gnn_exp3,box7460,sdf_2-piezo-graph-5A/unlabeled/box7460-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8705438715219498,56,0.103121130208984
gnn_exp4,box7460,sdf_2-piezo-graph-5A/unlabeled/box7460-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.782666345834732,56,0.1447067450228316
gnn_exp4,box7492,sdf_2-piezo-graph-5A/unlabeled/box7492-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7747866237163543,66,0.1548725724088746
gnn_exp5,box7492,sdf_2-piezo-graph-5A/unlabeled/box7492-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7903472751379013,66,0.1356776538039571
gat_exp2,box7538,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7538-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.9020803022384644,38,0.0793544578811254
gat_exp3,box7538,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7538-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8625086629390717,38,0.1225400596570484
gat_exp4,box7538,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7538-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.901699242591858,38,0.0795823612124034
gcn_exp4,box7538,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box7538-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8261326318979263,38,0.1710716235046274
gnn_exp1,box7538,sdf_2-piezo-graph-5A/unlabeled/box7538-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9062512695789338,38,0.0836842415977013
gnn_exp2,box7538,sdf_2-piezo-graph-5A/unlabeled/box7538-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9432134234905244,38,0.0583673224642146
gnn_exp3,box7538,sdf_2-piezo-graph-5A/unlabeled/box7538-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9209397161006928,38,0.058711059107952
