model,filename,percentile_label,overlap,protein_id
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6MSM-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6N4B-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6NBF-f2-positive_combined_matrix.npy,PseudoPositive,0.259,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6O1V-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6OBA-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6OBA-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6OMM-f3-positive_combined_matrix.npy,PseudoPositive,0.212,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6OS1-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6OS2-f3-positive_combined_matrix.npy,StrongNegative,0.387,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6OS2-f4-positive_combined_matrix.npy,PseudoNegative,0.393,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PB0-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PEQ-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PEQ-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PEQ-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PRZ-f3_combined_matrix.npy,StrongNegative,0.13,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PRZ-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PS0-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PS1-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PS1-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PS3-f3-positive_combined_matrix.npy,StrongPositive,0.345,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PS3-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PS4-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PS7-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PS7-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6PT2-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6RZ6-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6RZ6-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6RZ6-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6RZ7-f5_combined_matrix.npy,StrongNegative,0.122,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6RZ9-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6S0L-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6S0L-f4-positive_combined_matrix.npy,StrongNegative,0.278,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6S0L-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6S0Q-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6S0Q-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6T4I-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6T4I-f3_combined_matrix.npy,StrongNegative,0.188,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6T9N-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6T9O-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6T9O-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6TLQ-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6TPK-f1-positive_combined_matrix.npy,StrongPositive,0.4,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6TPK-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6UCB-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6UD4-f5-positive_combined_matrix.npy,StrongNegative,0.226,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6UY0-f4-positive_combined_matrix.npy,StrongNegative,0.22,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6V22-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6VI4-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6VI4-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6W5S-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6WBF-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6WBG-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6WBN-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6WH4-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6WH4-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6WH4-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6WIV-f5_combined_matrix.npy,PseudoPositive,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6WM2-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6WQA-f1-positive_combined_matrix.npy,StrongNegative,0.227,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6ZDR-f1-positive_combined_matrix.npy,PseudoNegative,0.273,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/6ZDV-f4-positive_combined_matrix.npy,StrongNegative,0.286,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7BU7-f5-positive_combined_matrix.npy,StrongNegative,0.429,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7BVQ-f1-positive_combined_matrix.npy,StrongPositive,0.261,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7BVQ-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7C9I-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7CFN-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7CKW-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7CKW-f3-positive_combined_matrix.npy,StrongNegative,0.256,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7CKW-f5-positive_combined_matrix.npy,StrongPositive,0.256,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7CKY-f3-positive_combined_matrix.npy,StrongPositive,0.359,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7CKZ-f3-positive_combined_matrix.npy,StrongNegative,0.286,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7CU3-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7CU3-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7CZ5-f1-positive_combined_matrix.npy,StrongPositive,0.2,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7CZ5-f3-positive_combined_matrix.npy,PseudoPositive,0.25,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7CZ5-f4-positive_combined_matrix.npy,StrongPositive,0.333,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7D76-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7D77-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7D91-f1-positive_combined_matrix.npy,StrongNegative,0.241,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7D91-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7DDH-f2_combined_matrix.npy,PseudoPositive,0.12,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7DDH-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7DF8-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7DFW-f4_combined_matrix.npy,PseudoPositive,0.182,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7DUR-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7DW9-f2_combined_matrix.npy,StrongNegative,0.082,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7DW9-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7DW9-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7E14-f2_combined_matrix.npy,StrongPositive,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7E2X-f1_combined_matrix.npy,PseudoNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7E2Y-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7E2Y-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7EJX-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7EJX-f2_combined_matrix.npy,PseudoPositive,0.077,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7EJX-f3-positive_combined_matrix.npy,StrongNegative,0.294,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7EKI-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7EKP-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7EKP-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7EKT-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7ET1-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7EVM-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7F16-f4-positive_combined_matrix.npy,StrongPositive,0.208,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7F61-f4-positive_combined_matrix.npy,StrongNegative,0.254,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7F61-f5_combined_matrix.npy,StrongNegative,0.022,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7F6G-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7F6G-f4_combined_matrix.npy,StrongPositive,0.176,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7F6G-f5-positive_combined_matrix.npy,StrongPositive,0.205,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7F6H-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7F6I-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7F6I-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7F9Y-f1-positive_combined_matrix.npy,StrongNegative,0.2,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7F9Y-f2-positive_combined_matrix.npy,StrongNegative,0.39,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7FEE-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7FEE-f2-positive_combined_matrix.npy,StrongPositive,0.286,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7FEE-f5-positive_combined_matrix.npy,StrongPositive,0.242,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7FIN-f2_combined_matrix.npy,StrongNegative,0.1,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7FJD-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7JV5-f1-positive_combined_matrix.npy,StrongNegative,0.21,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7KY7-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LFT-f1-positive_combined_matrix.npy,PseudoPositive,0.262,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LFT-f3-positive_combined_matrix.npy,StrongPositive,0.315,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LFT-f4-positive_combined_matrix.npy,StrongPositive,0.315,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LFT-f5-positive_combined_matrix.npy,StrongPositive,0.333,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LGW-f3-positive_combined_matrix.npy,StrongPositive,0.204,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LGW-f4-positive_combined_matrix.npy,StrongPositive,0.235,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LH2-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LH2-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LH2-f3_combined_matrix.npy,StrongNegative,0.099,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LH2-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LH2-f5-positive_combined_matrix.npy,StrongPositive,0.29,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LIA-f1-positive_combined_matrix.npy,StrongPositive,0.2,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LIA-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LJC-f1_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7LJC-f5-positive_combined_matrix.npy,StrongPositive,0.204,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7M5X-f3-positive_combined_matrix.npy,StrongPositive,0.309,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7M5X-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7M5Y-f1-positive_combined_matrix.npy,StrongNegative,0.293,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7M95-f4_combined_matrix.npy,StrongNegative,0.011,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7MFI-f1_combined_matrix.npy,StrongNegative,0.013,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7MFI-f2_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7MFI-f4_combined_matrix.npy,StrongNegative,0.176,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7MIX-f4_combined_matrix.npy,StrongNegative,0.156,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7MIY-f4_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7MIY-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7N4U-f1-positive_combined_matrix.npy,StrongNegative,0.224,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7N4U-f2-positive_combined_matrix.npy,StrongPositive,0.25,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7N4U-f4-positive_combined_matrix.npy,StrongPositive,0.239,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7N4X-f3_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7N4X-f5-positive_combined_matrix.npy,StrongPositive,0.297,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7NA7-f2-positive_combined_matrix.npy,PseudoPositive,0.244,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7NA7-f5_combined_matrix.npy,StrongNegative,0.0,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7NA8-f3_combined_matrix.npy,StrongNegative,0.191,
Chol-GNN,../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Test/CombinedUnlabeled/7NEQ-f2-positive_combined_matrix.npy,StrongNegative,0.382,
